feature,importance,rank
text__jammed,1.3922746155927623,658
text__code said,1.3915680633000198,659
text__times just,1.3914627237422665,660
text__fraud number,1.3912408359548158,661
text__bonus clearly,1.3911358478372446,662
text__opening process,1.3911037766872818,663
text__days second,1.3909167875850794,664
text__fraudulently account,1.3907581274671217,665
text__signed new,1.3905711927489923,666
text__remove fees,1.3903170376229939,667
text__prior filing,1.3899455015108806,668
text__hsbc checking,1.3894171165374394,669
text__promptly thank,1.3888562750196283,670
text__hold able,1.3887303504104307,671
text__foreign country,1.3883808288351158,672
text__pay creditors,1.388237941706324,673
text__saying wrong,1.3882309807393414,674
text__email provided,1.3871445147329833,675
text__notarized document,1.3870921904066227,676
text__estate services,1.3870165585049594,677
text__account concerned,1.3868981398087523,678
text__management office,1.3868505537704967,679
text__addressed bank,1.3859683018596267,680
text__multiple fraud,1.3847474756737337,681
text__card receive,1.3836878502494914,682
text__ask question,1.383560996971256,683
text__closure department,1.383253010110212,684
text__various accounts,1.3821324386116076,685
text__send wire,1.3820030138035986,686
text__said start,1.381711317598767,687
text__verify ownership,1.3816286637415827,688
text__wouldnt tell,1.3812751238090666,689
text__quick pay,1.3812222377667909,690
text__bank end,1.3810284070264591,691
text__usaa savings,1.3807169050902572,692
text__did report,1.3801423480671695,693
text__contacted said,1.37949696780989,694
text__chase allowed,1.3782164509309274,695
text__told transfer,1.377734871364414,696
text__refund date,1.3768742875850548,697
text__reconciling,1.3768562352668365,698
text__spark,1.3763483560819623,699
text__deposits social,1.375569138555784,700
text__disturbed,1.3748608085413514,701
text__wanted transfer,1.3748583198332698,702
text__fraudulent requested,1.3746725913544708,703
text__america provided,1.374304121196148,704
text__paystub,1.374117534773511,705
text__provide reference,1.3738413725006284,706
text__karma spend,1.3733924745771457,707
text__electronic,1.3732656948259039,708
text__supervisor explained,1.3729340412159359,709
text__withdrew dollars,1.3722078741088288,710
text__higher level,1.3719021887832608,711
text__checked chase,1.371799991065929,712
text__mishandled dispute,1.370996490057979,713
text__screwed,1.3705271079960244,714
text__negative charged,1.3697201527874832,715
text__extracted,1.369467999159063,716
text__account setting,1.3694659967041398,717
text__reimbursed account,1.3693660726487655,718
text__especially given,1.3686204893082408,719
text__provide services,1.3680392489005375,720
text__ed,1.367861775457566,721
text__date today,1.367847852892959,722
text__money right,1.3678397952022876,723
text__normal account,1.3678359074983921,724
text__balance chase,1.3673952034806938,725
text__multiple instances,1.3673778740501403,726
text__charged thousands,1.367357216335102,727
text__reopened account,1.367316757207082,728
text__federal benefits,1.3668912905816573,729
text__experience ive,1.3667770124577792,730
text__report need,1.3666345230915475,731
text__aka,1.3661329051835083,732
text__cfr bank,1.3655415168549838,733
text__refusal honor,1.3651815742844728,734
text__company bank,1.36494750567327,735
text__said fixed,1.3644729134978015,736
text__winnings,1.36423122942345,737
text__needed closed,1.3641865421534582,738
text__continues hold,1.3637493317482792,739
text__week trying,1.3634962460957623,740
text__day thursday,1.3629291995097046,741
text__needs bank,1.362895531207084,742
text__changed policy,1.3624330589774898,743
text__customers customer,1.361913779162367,744
text__fact told,1.3615523397162748,745
text__stating received,1.3613552376188922,746
text__disputed transaction,1.3609357884562634,747
text__number cell,1.3608771607232966,748
text__funds told,1.360493962036474,749
text__send screenshot,1.3604118532380194,750
text__atm ate,1.360243358183822,751
text__account withholding,1.360221612436472,752
text__card blocked,1.359890581705207,753
text__provide way,1.3597765070531922,754
text__account owed,1.3597553300649674,755
text__leadership,1.3595326705162136,756
text__lowest,1.3592879760664114,757
text__capital responded,1.3589285356817906,758
text__unable log,1.357880444837905,759
text__basic living,1.3578620902786327,760
text__promotions department,1.3578328971281237,761
text__time im,1.3577065840623042,762
text__needed send,1.3570967930984243,763
text__said scam,1.3566283456367272,764
text__merchandize,1.3565324264968293,765
text__branch immediately,1.3555498715094934,766
text__file disclosure,1.3553719838219693,767
text__consultation,1.3551971441253914,768
text__private banking,1.354651458138036,769
text__used digital,1.3546044061389155,770
text__keeping account,1.354141233933059,771
text__just having,1.3537337367951332,772
text__providing proper,1.3535554858423473,773
text__collect fees,1.3532079981284297,774
text__completed deposit,1.353176397822361,775
text__year confirmed,1.3528462000593084,776
text__card longer,1.3524019543912371,777
text__payment instead,1.3522940281921865,778
text__president ceo,1.3521886906128402,779
text__america years,1.3505422560952742,780
text__change told,1.3505361233369695,781
text__told using,1.3502082133881526,782
text__speaking chase,1.350205546344685,783
text__permit,1.3497166064979302,784
text__multiple days,1.349392358283835,785
text__support payment,1.3489899142519994,786
text__card returned,1.3488785020157865,787
text__hacked chime,1.348862126038616,788
text__phone ally,1.3485412376963055,789
text__date transactions,1.347971490855761,790
